year	prov_resid	sexo	estud_gr	edad_gr	tocup
2004	6	1	2	5	83.2
2004	6	1	2	6	83.3
2004	6	1	2	7	69.0
2004	6	1	2	8	1.7
2004	6	1	2	99	68.0
2004	6	1	3	2	42.4
2004	6	1	3	3	76.7
2004	6	1	3	4	96.4
2004	6	1	3	5	93.3
2004	6	1	3	6	94.4
2004	6	1	3	7	84.8
2004	6	1	3	8	0.0
2004	6	1	3	99	81.3
2004	6	1	99	1	22.3
2004	6	1	99	2	60.7
2004	6	1	99	3	78.1
2004	6	1	99	4	85.5
2004	6	1	99	5	80.9
2004	6	1	99	6	79.0
2004	6	1	99	7	59.9
2004	6	1	99	8	0.4
2004	6	1	99	99	58.3
2004	6	6	1	1	3.3
2004	6	6	1	2	26.2
2004	6	6	1	3	26.0
2004	6	6	1	4	21.7
2004	6	6	1	5	22.8
2004	6	6	1	6	17.9
2004	6	6	1	7	6.9
2004	6	6	1	8	0.8
2004	6	6	1	99	7.1
2004	6	6	2	1	9.7
2004	6	6	2	2	39.2
2004	6	6	2	3	39.2
2004	6	6	2	4	34.0
2004	6	6	2	5	36.7
2004	6	6	2	6	36.6
2004	6	6	2	7	21.5
2004	6	6	2	8	3.5
2004	6	6	2	99	29.9
2004	6	6	3	2	33.3
2004	6	6	3	3	64.9
2004	6	6	3	4	77.8
2004	6	6	3	5	65.9
2004	6	6	3	6	83.5
2004	6	6	3	7	65.0
2004	6	6	3	8	0.0
2004	6	6	3	99	63.6
2004	6	6	99	1	8.9
2004	6	6	99	2	37.7
2004	6	6	99	3	49.4
2004	6	6	99	4	46.5
2004	6	6	99	5	39.3
2004	6	6	99	6	35.9
2004	6	6	99	7	15.2
2004	6	6	99	8	1.3
2004	6	6	99	99	26.7
2004	6	99	1	1	8.9
2004	6	99	1	2	47.8
2004	6	99	1	3	51.0
2004	6	99	1	4	44.4
2004	6	99	1	5	41.4
2004	6	99	1	6	41.7
2004	6	99	1	7	27.8
2004	6	99	1	8	0.5
2004	6	99	1	99	17.9
2004	6	99	2	1	16.5
2004	6	99	2	2	52.7
2004	6	99	2	3	61.8
2004	6	99	2	4	61.3
2004	6	99	2	5	61.3
2004	6	99	2	6	61.0
2004	6	99	2	7	45.7
2004	6	99	2	8	2.7
2004	6	99	2	99	50.0
2004	6	99	3	2	36.5
2004	6	99	3	3	69.8
2004	6	99	3	4	86.9
2004	6	99	3	5	79.2
2004	6	99	3	6	89.5
2004	6	99	3	7	77.0
2004	6	99	3	8	0.0
2004	6	99	3	99	72.0
2004	6	99	99	1	15.4
2004	6	99	99	2	50.0
2004	6	99	99	3	64.0
2004	6	99	99	4	67.2
2004	6	99	99	5	60.8
2004	6	99	99	6	58.4
2004	6	99	99	7	37.6
2004	6	99	99	8	0.9
2004	6	99	99	99	42.5
2004	7	1	1	1	37.7
2004	7	1	1	2	52.7
2004	7	1	1	3	95.6
2004	7	1	1	4	75.2
2004	7	1	1	5	83.3
2004	7	1	1	6	76.9
2004	7	1	1	7	64.4
2004	7	1	1	8	1.0
2004	7	1	1	99	41.2
2004	7	1	2	1	33.4
2004	7	1	2	2	64.8
2004	7	1	2	3	84.1
2004	7	1	2	4	90.7
2004	7	1	2	5	89.8
2004	7	1	2	6	87.0
2004	7	1	2	7	64.3
2004	7	1	2	8	5.0
2004	7	1	2	99	75.9
2004	7	1	3	1	100.0
2004	7	1	3	2	68.9
2004	7	1	3	3	90.1
2004	7	1	3	4	95.1
2004	7	1	3	5	86.5
2004	7	1	3	6	91.7
2004	7	1	3	7	51.6
2004	7	1	3	8	12.1
2004	7	1	3	99	82.4
2004	7	1	99	1	33.7
2004	7	1	99	2	64.9
2004	7	1	99	3	85.7
2004	7	1	99	4	91.5
2004	7	1	99	5	88.8
2004	7	1	99	6	83.7
2004	7	1	99	7	63.4
2004	7	1	99	8	2.2
2004	7	1	99	99	67.4
2004	7	6	1	1	0.0
2004	7	6	1	2	23.6
2004	7	6	1	3	61.1
2004	7	6	1	4	13.0
2004	7	6	1	5	56.9
2004	7	6	1	6	44.7
2004	7	6	1	7	26.4
2004	7	6	1	8	1.5
2004	7	6	1	99	19.6
2004	7	6	2	1	22.9
2004	7	6	2	2	54.8
2004	7	6	2	3	72.1
2004	7	6	2	4	66.6
2004	7	6	2	5	67.9
2004	7	6	2	6	60.0
2004	7	6	2	7	39.0
2004	7	6	2	8	8.2
2004	7	6	2	99	57.6
2004	7	6	3	2	75.2
2004	7	6	3	3	82.0
2004	7	6	3	4	84.4
2004	7	6	3	5	82.3
2004	7	6	3	6	83.8
2004	7	6	3	7	53.1
2004	7	6	3	8	20.6
2004	7	6	3	99	77.8
2004	7	6	99	1	22.0
2004	7	6	99	2	56.2
2004	7	6	99	3	75.5
2004	7	6	99	4	70.0
2004	7	6	99	5	70.0
2004	7	6	99	6	55.3
2004	7	6	99	7	30.7
2004	7	6	99	8	2.8
2004	7	6	99	99	47.5
2004	7	99	1	1	15.5
2004	7	99	1	2	34.0
2004	7	99	1	3	79.4
2004	7	99	1	4	40.0
2004	7	99	1	5	68.3
2004	7	99	1	6	59.8
2004	7	99	1	7	43.7
2004	7	99	1	8	1.3
2004	7	99	1	99	29.0
2004	7	99	2	1	28.3
2004	7	99	2	2	60.1
2004	7	99	2	3	78.9
2004	7	99	2	4	79.4
2004	7	99	2	5	79.5
2004	7	99	2	6	74.0
2004	7	99	2	7	53.9
2004	7	99	2	8	6.3
2004	7	99	2	99	67.4
2004	7	99	3	1	100.0
2004	7	99	3	2	73.1
2004	7	99	3	3	85.0
2004	7	99	3	4	89.5
2004	7	99	3	5	84.2
2004	7	99	3	6	88.5
2004	7	99	3	7	52.3
2004	7	99	3	8	16.3
2004	7	99	3	99	80.0
2004	7	99	99	1	28.0
2004	7	99	99	2	60.6
2004	7	99	99	3	80.8
2004	7	99	99	4	81.1
2004	7	99	99	5	79.6
2004	7	99	99	6	69.6
2004	7	99	99	7	47.1
2004	7	99	99	8	2.5
2004	7	99	99	99	57.4
2004	8	1	1	1	25.9
2004	8	1	1	2	71.0
2004	8	1	1	3	78.1
2004	8	1	1	4	73.8
2004	8	1	1	5	83.8
2004	8	1	1	6	82.5
2004	8	1	1	7	53.2
2004	8	1	1	8	1.5
2004	8	1	1	99	40.8
2004	8	1	2	1	23.2
2004	8	1	2	2	64.4
2004	8	1	2	3	88.1
2004	8	1	2	4	87.9
2004	8	1	2	5	89.4
2004	8	1	2	6	90.7
2004	8	1	2	7	60.7
2004	8	1	2	8	2.5
2004	8	1	2	99	72.5
2004	8	1	3	1	74.1
2004	8	1	3	2	69.1
2004	8	1	3	3	86.0
2004	8	1	3	4	90.8
2004	8	1	3	5	94.8
2004	8	1	3	6	94.9
2004	8	1	3	7	80.9
2004	8	1	3	8	13.3
2004	8	1	3	99	84.1
2004	8	1	99	1	24.2
2004	8	1	99	2	65.9
2004	8	1	99	3	86.7
2004	8	1	99	4	87.8
2004	8	1	99	5	90.5
2004	8	1	99	6	88.4
2004	8	1	99	7	60.4
2004	8	1	99	8	2.7
2004	8	1	99	99	65.1
2004	8	6	1	1	3.1
2004	8	6	1	2	40.9
2004	8	6	1	3	52.7
2004	8	6	1	4	36.2
2004	8	6	1	5	39.1
2004	8	6	1	6	45.1
2004	8	6	1	7	19.5
2004	8	6	1	8	0.5
2004	8	6	1	99	15.6
2004	8	6	2	1	14.4
2004	8	6	2	2	50.8
2004	8	6	2	3	76.2
2004	8	6	2	4	69.2
2004	8	6	2	5	65.4
2004	8	6	2	6	58.6
2004	8	6	2	7	35.5
2004	8	6	2	8	5.2
2004	8	6	2	99	53.1
2004	8	6	3	1	100.0
2004	8	6	3	2	67.0
2004	8	6	3	3	81.0
2004	8	6	3	4	87.1
2004	8	6	3	5	80.6
2004	8	6	3	6	81.4
2004	8	6	3	7	66.6
2004	8	6	3	8	10.6
2004	8	6	3	99	77.6
2004	8	6	99	1	13.1
2004	8	6	99	2	54.4
2004	8	6	99	3	77.5
2004	8	6	99	4	74.4
2004	8	6	99	5	66.9
2004	8	6	99	6	57.4
2004	8	6	99	7	28.5
2004	8	6	99	8	1.4
2004	8	6	99	99	43.8
2004	8	99	1	1	15.8
2004	8	99	1	2	55.6
2004	8	99	1	3	67.6
2004	8	99	1	4	56.8
2004	8	99	1	5	62.4
2004	8	99	1	6	63.5
2004	8	99	1	7	34.5
2004	8	99	1	8	0.9
2004	8	99	1	99	26.6
2004	8	99	2	1	18.7
2004	8	99	2	2	58.0
2004	8	99	2	3	82.9
2004	8	99	2	4	79.0
2004	8	99	2	5	77.1
2004	8	99	2	6	73.3
2004	8	99	2	7	47.9
2004	8	99	2	8	3.9
2004	8	99	2	99	62.9
2004	8	99	3	1	86.6
2004	8	99	3	2	68.0
2004	8	99	3	3	83.3
2004	8	99	3	4	88.9
2004	8	99	3	5	88.0
2004	8	99	3	6	88.7
2004	8	99	3	7	75.8
2004	8	99	3	8	12.4
2004	8	99	3	99	81.0
2004	8	99	99	1	18.7
2004	8	99	99	2	60.3
2004	8	99	99	3	82.2
2004	8	99	99	4	81.3
2004	8	99	99	5	78.8
2004	8	99	99	6	72.5
2004	8	99	99	7	44.0
2004	8	99	99	8	1.9
2004	8	99	99	99	54.1
2004	9	1	1	1	5.9
2004	9	1	1	2	0.0
2004	9	1	1	3	84.6
2004	9	1	1	4	81.4
2004	9	1	1	5	74.7
2004	9	1	1	6	79.0
2004	9	1	1	7	66.9
2004	9	1	1	8	0.0
2004	9	1	1	99	34.0
2004	9	1	2	1	13.5
2004	9	1	2	2	48.9
2004	9	1	2	3	86.9
2004	9	1	2	4	98.5
2004	9	1	2	5	94.8
2004	9	1	2	6	91.3
2004	9	1	2	7	63.0
2004	9	1	2	8	0.0
2004	9	1	2	99	72.8
2004	9	1	3	1	84.1
2004	9	1	3	2	66.3
2004	9	1	3	3	76.9
2004	9	1	3	4	95.4
2004	9	1	3	5	84.6
2004	9	1	3	6	98.4
2004	9	1	3	7	64.0
2004	9	1	3	8	9.2
2004	9	1	3	99	80.2
2004	9	1	99	1	17.0
2004	9	1	99	2	52.9
2004	9	1	99	3	81.6
2004	9	1	99	4	95.5
2004	9	1	99	5	89.0
2004	9	1	99	6	89.3
2004	9	1	99	7	65.5
2004	9	1	99	8	0.7
2004	9	1	99	99	61.3
2004	9	6	1	1	54.2
2004	9	6	1	2	0.0
2004	9	6	1	3	0.0
2004	9	6	1	4	37.4
2004	9	6	1	5	30.7
2004	9	6	1	6	44.7
2004	9	6	1	7	18.5
2004	9	6	1	8	1.0
2004	9	6	1	99	10.7
2004	9	6	2	1	12.9
2004	9	6	2	2	29.7
2004	9	6	2	3	71.8
2004	9	6	2	4	80.2
2004	9	6	2	5	55.6
2004	9	6	2	6	62.4
2004	9	6	2	7	29.3
2004	9	6	2	8	7.1
2004	9	6	2	99	46.9
2004	9	6	3	2	58.4
2004	9	6	3	3	51.1
2004	9	6	3	4	80.9
2004	9	6	3	5	72.1
2004	9	6	3	6	76.2
2004	9	6	3	7	47.6
2004	9	6	3	8	0.0
2004	9	6	3	99	67.1
2004	9	6	99	1	13.7
2004	9	6	99	2	40.5
2004	9	6	99	3	56.5
2004	9	6	99	4	79.4
2004	9	6	99	5	61.1
2004	9	6	99	6	60.8
2004	9	6	99	7	23.7
2004	9	6	99	8	1.3
2004	9	6	99	99	37.5
2004	9	99	1	1	14.8
2004	9	99	1	2	0.0
2004	9	99	1	3	54.3
2004	9	99	1	4	71.3
2004	9	99	1	5	58.1
2004	9	99	1	6	63.4
2004	9	99	1	7	42.5
2004	9	99	1	8	0.6
2004	9	99	1	99	21.7
2004	9	99	2	1	13.2
2004	9	99	2	2	41.7
2004	9	99	2	3	81.6
2004	9	99	2	4	89.7
2004	9	99	2	5	75.4
2004	9	99	2	6	77.1
2004	9	99	2	7	44.8
2004	9	99	2	8	3.8
2004	9	99	2	99	60.4
2004	9	99	3	1	84.1
2004	9	99	3	2	62.0
2004	9	99	3	3	65.8
2004	9	99	3	4	87.9
2004	9	99	3	5	77.9
2004	9	99	3	6	88.2
2004	9	99	3	7	59.4
2004	9	99	3	8	6.7
2004	9	99	3	99	74.0
2004	9	99	99	1	15.2
2004	9	99	99	2	47.5
2004	9	99	99	3	71.7
2004	9	99	99	4	87.7
2004	9	99	99	5	75.0
2004	9	99	99	6	75.9
2004	9	99	99	7	45.2
2004	9	99	99	8	1.0
2004	9	99	99	99	49.5
2004	10	1	1	1	30.5
2004	10	1	1	2	54.2
2004	10	1	1	3	72.9
2004	10	1	1	4	52.2
2004	10	1	1	5	78.3
2004	10	1	1	6	74.8
2004	10	1	1	7	49.4
2004	10	1	1	8	1.0
2004	10	1	1	99	31.9
2004	10	1	2	1	17.1
2004	10	1	2	2	49.6
2004	10	1	2	3	73.4
2004	10	1	2	4	85.4
2004	10	1	2	5	82.9
2004	10	1	2	6	88.9
2004	10	1	2	7	63.7
2004	10	1	2	8	0.0
2004	10	1	2	99	67.3
2004	10	1	3	2	25.9
2004	10	1	3	3	76.5
2004	10	1	3	4	90.1
2004	10	1	3	5	98.2
2004	10	1	3	6	97.1
2004	10	1	3	7	74.8
2004	10	1	3	8	16.6
2004	10	1	3	99	79.1
2004	10	1	99	1	19.9
2004	10	1	99	2	47.9
2004	10	1	99	3	74.0
2004	10	1	99	4	83.0
2004	10	1	99	5	84.5
2004	10	1	99	6	85.1
2004	10	1	99	7	54.9
2004	10	1	99	8	1.8
2004	10	1	99	99	54.5
2004	10	6	1	1	2.8
2004	10	6	1	2	11.0
2004	10	6	1	3	3.6
2004	10	6	1	4	73.8
2004	10	6	1	5	26.1
2004	10	6	1	6	24.7
2004	10	6	1	7	15.7
2004	10	6	1	8	0.7
2004	10	6	1	99	9.1
2004	10	6	2	1	5.3
2004	10	6	2	2	24.1
2004	10	6	2	3	61.6
2004	10	6	2	4	42.2
2004	10	6	2	5	46.9
2004	10	6	2	6	48.1
2004	10	6	2	7	30.7
2004	10	6	2	8	3.6
2004	10	6	2	99	37.9
2004	10	6	3	1	0.0
2004	10	6	3	2	34.6
2004	10	6	3	3	67.3
2004	10	6	3	4	78.1
2004	10	6	3	5	76.9
2004	10	6	3	6	82.8
2004	10	6	3	7	59.5
2004	10	6	3	8	0.0
2004	10	6	3	99	67.3
2004	10	6	99	1	5.0
2004	10	6	99	2	26.2
2004	10	6	99	3	59.5
2004	10	6	99	4	54.3
2004	10	6	99	5	50.9
2004	10	6	99	6	44.0
2004	10	6	99	7	20.4
2004	10	6	99	8	0.8
2004	10	6	99	99	29.1
2004	10	99	1	1	23.8
2004	10	99	1	2	45.0
2004	10	99	1	3	44.7
2004	10	99	1	4	60.2
2004	10	99	1	5	54.0
2004	10	99	1	6	49.0
2004	10	99	1	7	30.7
2004	10	99	1	8	0.8
2004	10	99	1	99	19.4
2004	10	99	2	1	11.7
2004	10	99	2	2	36.5
2004	10	99	2	3	68.5
2004	10	99	2	4	63.7
2004	10	99	2	5	65.9
2004	10	99	2	6	70.5
2004	10	99	2	7	49.8
2004	10	99	2	8	1.5
2004	10	99	2	99	53.6
2004	10	99	3	1	0.0
2004	10	99	3	2	32.3
2004	10	99	3	3	70.7
2004	10	99	3	4	82.8
2004	10	99	3	5	85.5
2004	10	99	3	6	90.2
2004	10	99	3	7	68.6
2004	10	99	3	8	11.6
2004	10	99	3	99	72.4
2004	10	99	99	1	13.6
2004	10	99	99	2	36.4
2004	10	99	99	3	67.1
2004	10	99	99	4	68.2
2004	10	99	99	5	67.9
2004	10	99	99	6	65.3
2004	10	99	99	7	37.0
2004	10	99	99	8	1.2
2004	10	99	99	99	41.4
2004	11	1	1	1	23.9
2004	11	1	1	2	60.8
2004	11	1	1	3	62.8
2004	11	1	1	4	68.4
2004	11	1	1	5	69.1
2004	11	1	1	6	64.6
2004	11	1	1	7	55.5
2004	11	1	1	8	0.6
2004	11	1	1	99	45.5
2004	11	1	2	1	15.7
2004	11	1	2	2	43.7
2004	11	1	2	3	74.3
2004	11	1	2	4	80.4
2004	11	1	2	5	80.5
2004	11	1	2	6	71.2
2004	11	1	2	7	50.9
2004	11	1	2	8	7.2
2004	11	1	2	99	57.6
2004	11	1	3	1	100.0
2004	11	1	3	2	52.6
2004	11	1	3	3	64.0
2004	11	1	3	4	83.0
2004	11	1	3	5	91.1
2004	11	1	3	6	88.2
2004	11	1	3	7	61.7
2004	11	1	3	8	15.5
2004	11	1	3	99	73.5
2004	11	1	99	1	18.9
2004	11	1	99	2	46.5
2004	11	1	99	3	69.3
2004	11	1	99	4	77.6
2004	11	1	99	5	79.2
2004	11	1	99	6	71.1
2004	11	1	99	7	55.9
2004	11	1	99	8	2.8
2004	11	1	99	99	55.6
2004	11	6	1	1	6.9
2004	11	6	1	2	35.8
2004	11	6	1	3	31.2
2004	11	6	1	4	22.6
2004	11	6	1	5	24.4
2004	11	6	1	6	17.0
2004	11	6	1	7	8.5
2004	11	6	1	8	0.4
2004	11	6	1	99	12.2
2004	11	6	2	1	10.7
2004	11	6	2	2	29.0
2004	11	6	2	3	44.0
2004	11	6	2	4	45.2
2004	11	6	2	5	39.7
2004	11	6	2	6	29.2
2004	11	6	2	7	20.7
2004	11	6	2	8	0.0
2004	11	6	2	99	31.4
2004	11	6	3	1	0.0
2004	11	6	3	2	52.5
2004	11	6	3	3	61.5
2004	11	6	3	4	58.1
2004	11	6	3	5	75.7
2004	11	6	3	6	73.4
2004	11	6	3	7	55.0
2004	11	6	3	8	0.0
2004	11	6	3	99	62.8
2004	11	6	99	1	10.1
2004	11	6	99	2	33.5
2004	11	6	99	3	47.4
2004	11	6	99	4	44.1
2004	11	6	99	5	40.8
2004	11	6	99	6	26.6
2004	11	6	99	7	13.6
2004	11	6	99	8	0.4
2004	11	6	99	99	26.8
2004	11	99	1	1	17.7
2004	11	99	1	2	49.9
2004	11	99	1	3	47.2
2004	11	99	1	4	47.0
2004	11	99	1	5	45.3
2004	11	99	1	6	36.9
2004	11	99	1	7	31.0
2004	11	99	1	8	0.5
2004	11	99	1	99	27.1
2004	11	99	2	1	13.3
2004	11	99	2	2	36.9
2004	11	99	2	3	60.6
2004	11	99	2	4	63.0
2004	11	99	2	5	60.3
2004	11	99	2	6	51.7
2004	11	99	2	7	37.8
2004	11	99	2	8	4.2
2004	11	99	2	99	45.2
2004	11	99	3	1	78.4
2004	11	99	3	2	52.5
2004	11	99	3	3	62.8
2004	11	99	3	4	68.8
2004	11	99	3	5	84.4
2004	11	99	3	6	82.2
2004	11	99	3	7	59.7
2004	11	99	3	8	12.2
2004	11	99	3	99	68.6
2004	11	99	99	1	14.8
2004	11	99	99	2	40.3
2004	11	99	99	3	59.0
2004	11	99	99	4	60.5
2004	11	99	99	5	60.2
2004	11	99	99	6	47.8
2004	11	99	99	7	35.5
2004	11	99	99	8	1.4
2004	11	99	99	99	41.1
2004	12	1	1	1	15.5
2004	12	1	1	2	65.2
2004	12	1	1	3	56.3
2004	12	1	1	4	53.5
2004	12	1	1	5	63.3
2004	12	1	1	6	74.2
2004	12	1	1	7	48.4
2004	12	1	1	8	1.8
2004	12	1	1	99	17.0
2004	12	1	2	1	24.8
2004	12	1	2	2	71.1
2004	12	1	2	3	88.7
2004	12	1	2	4	90.0
2004	12	1	2	5	91.4
2004	12	1	2	6	90.6
2004	12	1	2	7	66.7
2004	12	1	2	8	2.4
2004	12	1	2	99	73.5
2004	12	1	3	1	46.0
2004	12	1	3	2	60.0
2004	12	1	3	3	67.7
2004	12	1	3	4	96.1
2004	12	1	3	5	91.0
2004	12	1	3	6	97.8
2004	12	1	3	7	70.9
2004	12	1	3	8	22.2
2004	12	1	3	99	81.7
2004	12	1	99	1	23.7
2004	12	1	99	2	69.5
2004	12	1	99	3	82.4
2004	12	1	99	4	89.5
2004	12	1	99	5	90.7
2004	12	1	99	6	91.0
2004	12	1	99	7	63.0
2004	12	1	99	8	2.5
2004	12	1	99	99	64.8
2004	12	6	1	1	6.2
2004	12	6	1	2	0.0
2004	12	6	1	3	22.9
2004	12	6	1	4	10.5
2004	12	6	1	5	12.2
2004	12	6	1	6	47.8
2004	12	6	1	7	28.6
2004	12	6	1	8	1.0
2004	12	6	1	99	8.0
2004	12	6	2	1	18.8
2004	12	6	2	2	53.0
2004	12	6	2	3	60.8
2004	12	6	2	4	65.2
2004	12	6	2	5	53.4
2004	12	6	2	6	49.3
2004	12	6	2	7	29.6
2004	12	6	2	8	1.5
2004	12	6	2	99	43.6
2004	12	6	3	2	43.9
2004	12	6	3	3	75.8
2004	12	6	3	4	78.7
2004	12	6	3	5	90.0
2004	12	6	3	6	77.7
2004	12	6	3	7	80.5
2004	12	6	3	8	5.3
2004	12	6	3	99	74.7
2004	12	6	99	1	17.2
2004	12	6	99	2	50.4
2004	12	6	99	3	66.3
2004	12	6	99	4	68.5
2004	12	6	99	5	60.7
2004	12	6	99	6	53.8
2004	12	6	99	7	32.2
2004	12	6	99	8	1.2
2004	12	6	99	99	40.6
2004	12	99	1	1	11.4
2004	12	99	1	2	48.3
2004	12	99	1	3	41.2
2004	12	99	1	4	35.1
2004	12	99	1	5	36.9
2004	12	99	1	6	61.8
2004	12	99	1	7	36.0
2004	12	99	1	8	1.3
2004	12	99	1	99	11.8
2004	12	99	2	1	21.8
2004	12	99	2	2	62.8
2004	12	99	2	3	78.2
2004	12	99	2	4	78.9
2004	12	99	2	5	72.1
2004	12	99	2	6	70.5
2004	12	99	2	7	47.8
2004	12	99	2	8	1.9
2004	12	99	2	99	59.1
2004	12	99	3	1	46.0
2004	12	99	3	2	49.6
2004	12	99	3	3	72.2
2004	12	99	3	4	84.5
2004	12	99	3	5	90.5
2004	12	99	3	6	89.0
2004	12	99	3	7	74.6
2004	12	99	3	8	13.6
2004	12	99	3	99	77.9
2004	12	99	99	1	20.5
2004	12	99	99	2	60.1
2004	12	99	99	3	75.4
2004	12	99	99	4	78.8
2004	12	99	99	5	75.4
2004	12	99	99	6	73.2
2004	12	99	99	7	46.6
2004	12	99	99	8	1.8
2004	12	99	99	99	52.5
2004	13	1	1	1	44.3
2004	13	1	1	2	69.2
2004	13	1	1	3	79.6
2004	13	1	1	4	78.5
2004	13	1	1	5	87.2
2004	13	1	1	6	78.8
2004	13	1	1	7	54.2
2004	13	1	1	8	2.8
2004	13	1	1	99	41.9
2004	13	1	2	1	28.0
2004	13	1	2	2	62.5
2004	13	1	2	3	83.3
2004	13	1	2	4	92.6
2004	13	1	2	5	94.7
2004	13	1	2	6	89.8
2004	13	1	2	7	42.5
2004	13	1	2	8	5.8
2004	13	1	2	99	76.0
2004	13	1	3	1	100.0
2004	13	1	3	2	35.0
2004	13	1	3	3	68.5
2004	13	1	3	4	95.0
2004	13	1	3	5	96.2
2004	13	1	3	6	94.4
2004	13	1	3	7	76.6
2004	13	1	3	8	19.1
2004	13	1	3	99	80.2
2004	13	1	99	1	33.3
2004	13	1	99	2	58.8
2004	13	1	99	3	79.1
2004	13	1	99	4	90.6
2004	13	1	99	5	93.2
2004	13	1	99	6	84.9
2004	13	1	99	7	54.1
2004	13	1	99	8	3.4
2004	13	1	99	99	61.0
2004	13	6	1	1	17.2
2004	13	6	1	2	19.2
2004	13	6	1	3	1.7
2004	13	6	1	4	40.2
2004	13	6	1	5	25.9
2004	13	6	1	6	27.1
2004	13	6	1	7	11.3
2004	13	6	1	8	0.5
2004	13	6	1	99	10.4
2004	13	6	2	1	15.0
2004	13	6	2	2	41.8
2004	13	6	2	3	51.6
2004	13	6	2	4	33.7
2004	13	6	2	5	42.5
2004	13	6	2	6	39.9
2004	13	6	2	7	27.0
2004	13	6	2	8	3.4
2004	13	6	2	99	37.6
2004	13	6	3	2	41.7
2004	13	6	3	3	72.5
2004	13	6	3	4	82.2
2004	13	6	3	5	81.7
2004	13	6	3	6	79.8
2004	13	6	3	7	65.7
2004	13	6	3	8	0.0
2004	13	6	3	99	71.3
2004	13	6	99	1	15.4
2004	13	6	99	2	40.3
2004	13	6	99	3	53.4
2004	13	6	99	4	46.2
2004	13	6	99	5	46.5
2004	13	6	99	6	37.2
2004	13	6	99	7	15.8
2004	13	6	99	8	0.5
2004	13	6	99	99	28.2
2004	13	99	1	1	35.4
2004	13	99	1	2	46.6
2004	13	99	1	3	56.0
2004	13	99	1	4	62.7
2004	13	99	1	5	58.2
2004	13	99	1	6	50.9
2004	13	99	1	7	30.9
2004	13	99	1	8	1.5
2004	13	99	1	99	25.0
2004	13	99	2	1	21.3
2004	13	99	2	2	52.5
2004	13	99	2	3	68.3
2004	13	99	2	4	62.1
2004	13	99	2	5	69.3
2004	13	99	2	6	66.7
2004	13	99	2	7	37.1
2004	13	99	2	8	5.0
2004	13	99	2	99	57.5
2004	13	99	3	1	100.0
2004	13	99	3	2	38.9
2004	13	99	3	3	70.6
2004	13	99	3	4	88.1
2004	13	99	3	5	89.1
2004	13	99	3	6	88.0
2004	13	99	3	7	71.9
2004	13	99	3	8	11.5
2004	13	99	3	99	75.7
2004	13	99	99	1	25.0
2004	13	99	99	2	49.6
2004	13	99	99	3	67.1
2004	13	99	99	4	68.1
2004	13	99	99	5	70.6
2004	13	99	99	6	61.0
2004	13	99	99	7	34.5
2004	13	99	99	8	1.8
2004	13	99	99	99	44.2
2004	14	1	1	1	38.0
2004	14	1	1	2	74.7
2004	14	1	1	3	60.7
2004	14	1	1	4	82.6
2004	14	1	1	5	74.6
2004	14	1	1	6	75.2
2004	14	1	1	7	44.6
2004	14	1	1	8	1.2
2004	14	1	1	99	42.6
2004	14	1	2	1	24.6
2004	14	1	2	2	52.1
2004	14	1	2	3	77.6
2004	14	1	2	4	85.7
2004	14	1	2	5	84.4
2004	14	1	2	6	81.2
2004	14	1	2	7	62.2
2004	14	1	2	8	1.0
2004	14	1	2	99	66.6
2004	14	1	3	1	32.3
2004	14	1	3	2	44.1
2004	14	1	3	3	65.2
2004	14	1	3	4	90.8
2004	14	1	3	5	95.2
2004	14	1	3	6	94.4
2004	14	1	3	7	84.8
2004	14	1	3	8	35.1
2004	14	1	3	99	81.3
2004	14	1	99	1	28.2
2004	14	1	99	2	55.2
2004	14	1	99	3	72.1
2004	14	1	99	4	86.3
2004	14	1	99	5	83.8
2004	14	1	99	6	80.3
2004	14	1	99	7	53.8
2004	14	1	99	8	2.8
2004	14	1	99	99	58.5
2004	14	6	1	1	17.4
2004	14	6	1	2	36.2
2004	14	6	1	3	37.7
2004	14	6	1	4	30.7
2004	14	6	1	5	30.2
2004	14	6	1	6	27.2
2004	14	6	1	7	13.7
2004	14	6	1	8	0.3
2004	14	6	1	99	13.6
2004	14	6	2	1	9.6
2004	14	6	2	2	33.9
2004	14	6	2	3	50.2
2004	14	6	2	4	41.7
2004	14	6	2	5	37.4
2004	14	6	2	6	39.8
2004	14	6	2	7	18.7
2004	14	6	2	8	3.1
2004	14	6	2	99	34.2
2004	14	6	3	1	63.1
2004	14	6	3	2	33.7
2004	14	6	3	3	63.1
2004	14	6	3	4	62.7
2004	14	6	3	5	69.2
2004	14	6	3	6	79.0
2004	14	6	3	7	40.3
2004	14	6	3	8	15.4
2004	14	6	3	99	62.1
2004	14	6	99	1	11.8
2004	14	6	99	2	34.0
2004	14	6	99	3	53.2
2004	14	6	99	4	45.7
2004	14	6	99	5	41.8
2004	14	6	99	6	39.5
2004	14	6	99	7	15.5
2004	14	6	99	8	0.6
2004	14	6	99	99	28.2
2004	14	99	1	1	30.0
2004	14	99	1	2	64.0
2004	14	99	1	3	50.5
2004	14	99	1	4	59.3
2004	14	99	1	5	52.1
2004	14	99	1	6	51.4
2004	14	99	1	7	26.8
2004	14	99	1	8	0.7
2004	14	99	1	99	27.0
2004	14	99	2	1	17.7
2004	14	99	2	2	43.1
2004	14	99	2	3	65.6
2004	14	99	2	4	65.9
2004	14	99	2	5	61.2
2004	14	99	2	6	61.1
2004	14	99	2	7	44.6
